dt,zo,zd,h,n,days,rate_per_hour
thu_fri,1,7,10,17,15,1.133333
thu_fri,1,7,11,13,15,0.866667
thu_fri,1,7,12,13,15,0.866667
thu_fri,1,7,13,10,15,0.666667
thu_fri,1,7,14,13,15,0.866667
thu_fri,1,7,15,18,15,1.2
thu_fri,1,7,16,19,15,1.266667
thu_fri,1,7,17,18,15,1.2
thu_fri,1,7,18,12,15,0.8
thu_fri,1,7,19,15,15,1.0
thu_fri,1,7,20,20,15,1.333333
thu_fri,1,7,21,34,15,2.266667
thu_fri,1,7,22,37,15,2.466667
thu_fri,1,7,23,45,15,3.0
thu_fri,1,8,0,2576,15,171.733333
thu_fri,1,8,1,1952,15,130.133333
thu_fri,1,8,2,1423,15,94.866667
thu_fri,1,8,3,921,15,61.4
thu_fri,1,8,4,312,15,20.8
thu_fri,1,8,5,321,15,21.4
thu_fri,1,8,6,449,15,29.933333
thu_fri,1,8,7,654,15,43.6
thu_fri,1,8,8,939,15,62.6
thu_fri,1,8,9,1071,15,71.4
thu_fri,1,8,10,1111,15,74.066667
thu_fri,1,8,11,1122,15,74.8
thu_fri,1,8,12,989,15,65.933333
thu_fri,1,8,13,1071,15,71.4
thu_fri,1,8,14,1106,15,73.733333
thu_fri,1,8,15,1221,15,81.4
thu_fri,1,8,16,1414,15,94.266667
thu_fri,1,8,17,1755,15,117.0
thu_fri,1,8,18,2193,15,146.2
thu_fri,1,8,19,2481,15,165.4
thu_fri,1,8,20,2276,15,151.733333
thu_fri,1,8,21,2336,15,155.733333
thu_fri,1,8,22,2538,15,169.2
thu_fri,1,8,23,2695,15,179.666667
thu_fri,1,9,0,364,15,24.266667
thu_fri,1,9,1,344,15,22.933333
thu_fri,1,9,2,331,15,22.066667
thu_fri,1,9,3,231,15,15.4
thu_fri,1,9,4,48,15,3.2
thu_fri,1,9,5,36,15,2.4
thu_fri,1,9,6,72,15,4.8
thu_fri,1,9,7,103,15,6.866667
thu_fri,1,9,8,158,15,10.533333
thu_fri,1,9,9,152,15,10.133333
thu_fri,1,9,10,144,15,9.6
thu_fri,1,9,11,146,15,9.733333
thu_fri,1,9,12,155,15,10.333333
thu_fri,1,9,13,135,15,9.0
thu_fri,1,9,14,153,15,10.2
thu_fri,1,9,15,157,15,10.466667
thu_fri,1,9,16,156,15,10.4
thu_fri,1,9,17,160,15,10.666667
thu_fri,1,9,18,170,15,11.333333
thu_fri,1,9,19,198,15,13.2
thu_fri,1,9,20,194,15,12.933333
thu_fri,1,9,21,245,15,16.333333
thu_fri,1,9,22,318,15,21.2
thu_fri,1,9,23,391,15,26.066667
thu_fri,1,10,0,26,15,1.733333
thu_fri,1,10,1,34,15,2.266667
thu_fri,1,10,2,30,15,2.0
thu_fri,1,10,3,25,15,1.666667
thu_fri,1,10,4,9,15,0.6
thu_fri,1,10,5,12,15,0.8
thu_fri,1,10,6,9,15,0.6
thu_fri,1,10,7,23,15,1.533333
thu_fri,1,10,8,23,15,1.533333
thu_fri,1,10,9,23,15,1.533333
thu_fri,1,10,10,35,15,2.333333
thu_fri,1,10,11,23,15,1.533333
thu_fri,1,10,12,25,15,1.666667
thu_fri,1,10,13,18,15,1.2
thu_fri,1,10,14,13,15,0.866667
thu_fri,1,10,15,23,15,1.533333
thu_fri,1,10,16,18,15,1.2
thu_fri,1,10,17,27,15,1.8
thu_fri,1,10,18,25,15,1.666667
thu_fri,1,10,19,11,15,0.733333
thu_fri,1,10,20,20,15,1.333333
thu_fri,1,10,21,31,15,2.066667
thu_fri,1,10,22,27,15,1.8
thu_fri,1,10,23,31,15,2.066667
thu_fri,1,11,0,113,15,7.533333
thu_fri,1,11,1,91,15,6.066667
thu_fri,1,11,2,92,15,6.133333
thu_fri,1,11,3,74,15,4.933333
thu_fri,1,11,4,25,15,1.666667
thu_fri,1,11,5,26,15,1.733333
thu_fri,1,11,6,32,15,2.133333
thu_fri,1,11,7,48,15,3.2
thu_fri,1,11,8,73,15,4.866667
thu_fri,1,11,9,59,15,3.933333
thu_fri,1,11,10,52,15,3.466667
thu_fri,1,11,11,46,15,3.066667
thu_fri,1,11,12,64,15,4.266667
thu_fri,1,11,13,61,15,4.066667
thu_fri,1,11,14,73,15,4.866667
thu_fri,1,11,15,80,15,5.333333
thu_fri,1,11,16,87,15,5.8
thu_fri,1,11,17,98,15,6.533333
thu_fri,1,11,18,123,15,8.2
thu_fri,1,11,19,101,15,6.733333
thu_fri,1,11,20,95,15,6.333333
thu_fri,1,11,21,79,15,5.266667
thu_fri,1,11,22,110,15,7.333333
thu_fri,1,11,23,117,15,7.8
thu_fri,1,12,0,1097,15,73.133333
thu_fri,1,12,1,941,15,62.733333
thu_fri,1,12,2,720,15,48.0
thu_fri,1,12,3,516,15,34.4
thu_fri,1,12,4,105,15,7.0
thu_fri,1,12,5,200,15,13.333333
thu_fri,1,12,6,348,15,23.2
thu_fri,1,12,7,584,15,38.933333
thu_fri,1,12,8,728,15,48.533333
thu_fri,1,12,9,759,15,50.6
thu_fri,1,12,10,736,15,49.066667
thu_fri,1,12,11,702,15,46.8
thu_fri,1,12,12,700,15,46.666667
thu_fri,1,12,13,683,15,45.533333
thu_fri,1,12,14,796,15,53.066667
thu_fri,1,12,15,846,15,56.4
thu_fri,1,12,16,879,15,58.6
thu_fri,1,12,17,1137,15,75.8
thu_fri,1,12,18,1332,15,88.8
thu_fri,1,12,19,1331,15,88.733333
thu_fri,1,12,20,1122,15,74.8
thu_fri,1,12,21,1072,15,71.466667
thu_fri,1,12,22,1206,15,80.4
thu_fri,1,12,23,1233,15,82.2
thu_fri,1,13,0,69,15,4.6
thu_fri,1,13,1,59,15,3.933333
thu_fri,1,13,2,53,15,3.533333
thu_fri,1,13,3,46,15,3.066667
thu_fri,1,13,4,17,15,1.133333
thu_fri,1,13,5,18,15,1.2
thu_fri,1,13,6,21,15,1.4
thu_fri,1,13,7,18,15,1.2
thu_fri,1,13,8,26,15,1.733333
thu_fri,1,13,9,35,15,2.333333
thu_fri,1,13,10,16,15,1.066667
thu_fri,1,13,11,19,15,1.266667
thu_fri,1,13,12,25,15,1.666667
thu_fri,1,13,13,20,15,1.333333
thu_fri,1,13,14,18,15,1.2
thu_fri,1,13,15,24,15,1.6
thu_fri,1,13,16,18,15,1.2
thu_fri,1,13,17,24,15,1.6
thu_fri,1,13,18,24,15,1.6
thu_fri,1,13,19,23,15,1.533333
thu_fri,1,13,20,30,15,2.0
thu_fri,1,13,21,39,15,2.6
thu_fri,1,13,22,59,15,3.933333
thu_fri,1,13,23,60,15,4.0
thu_fri,1,14,0,140,15,9.333333
thu_fri,1,14,1,118,15,7.866667
thu_fri,1,14,2,129,15,8.6
thu_fri,1,14,3,92,15,6.133333
thu_fri,1,14,4,37,15,2.466667
thu_fri,1,14,5,55,15,3.666667
thu_fri,1,14,6,52,15,3.466667
thu_fri,1,14,7,92,15,6.133333
thu_fri,1,14,8,97,15,6.466667
thu_fri,1,14,9,91,15,6.066667
thu_fri,1,14,10,70,15,4.666667
thu_fri,1,14,11,65,15,4.333333
thu_fri,1,14,12,71,15,4.733333
thu_fri,1,14,13,64,15,4.266667
thu_fri,1,14,14,67,15,4.466667
thu_fri,1,14,15,54,15,3.6
thu_fri,1,14,16,53,15,3.533333
thu_fri,1,14,17,75,15,5.0
thu_fri,1,14,18,77,15,5.133333
thu_fri,1,14,19,88,15,5.866667
thu_fri,1,14,20,69,15,4.6
thu_fri,1,14,21,110,15,7.333333
thu_fri,1,14,22,166,15,11.066667
thu_fri,1,14,23,177,15,11.8
thu_fri,1,15,0,20,15,1.333333
thu_fri,1,15,1,30,15,2.0
thu_fri,1,15,2,22,15,1.466667
thu_fri,1,15,3,21,15,1.4
thu_fri,1,15,4,7,15,0.466667
thu_fri,1,15,5,14,15,0.933333
thu_fri,1,15,6,9,15,0.6
thu_fri,1,15,7,10,15,0.666667
thu_fri,1,15,8,15,15,1.0
thu_fri,1,15,9,24,15,1.6
thu_fri,1,15,10,14,15,0.933333
thu_fri,1,15,11,35,15,2.333333
thu_fri,1,15,12,20,15,1.333333
thu_fri,1,15,13,22,15,1.466667
thu_fri,1,15,14,24,15,1.6
thu_fri,1,15,15,21,15,1.4
thu_fri,1,15,16,10,15,0.666667
thu_fri,1,15,17,23,15,1.533333
thu_fri,1,15,18,21,15,1.4
thu_fri,1,15,19,24,15,1.6
thu_fri,1,15,20,19,15,1.266667
thu_fri,1,15,21,24,15,1.6
thu_fri,1,15,22,26,15,1.733333
thu_fri,1,15,23,31,15,2.066667
thu_fri,1,16,0,2,15,0.133333
thu_fri,1,16,1,0,15,0.0
thu_fri,1,16,2,0,15,0.0
thu_fri,1,16,3,0,15,0.0
thu_fri,1,16,4,4,15,0.266667
thu_fri,1,16,5,4,15,0.266667
thu_fri,1,16,6,4,15,0.266667
thu_fri,1,16,7,3,15,0.2
thu_fri,1,16,8,1,15,0.066667
thu_fri,1,16,9,1,15,0.066667
thu_fri,1,16,10,0,15,0.0
thu_fri,1,16,11,1,15,0.066667
thu_fri,1,16,12,4,15,0.266667
thu_fri,1,16,13,1,15,0.066667
thu_fri,1,16,14,2,15,0.133333
thu_fri,1,16,15,0,15,0.0
thu_fri,1,16,16,0,15,0.0
thu_fri,1,16,17,3,15,0.2
thu_fri,1,16,18,2,15,0.133333
thu_fri,1,16,19,0,15,0.0
thu_fri,1,16,20,1,15,0.066667
thu_fri,1,16,21,2,15,0.133333
thu_fri,1,16,22,1,15,0.066667
thu_fri,1,16,23,1,15,0.066667
thu_fri,1,17,0,2379,15,158.6
thu_fri,1,17,1,1986,15,132.4
thu_fri,1,17,2,1688,15,112.533333
thu_fri,1,17,3,1276,15,85.066667
thu_fri,1,17,4,403,15,26.866667
thu_fri,1,17,5,287,15,19.133333
thu_fri,1,17,6,495,15,33.0
thu_fri,1,17,7,863,15,57.533333
thu_fri,1,17,8,979,15,65.266667
thu_fri,1,17,9,1045,15,69.666667
thu_fri,1,17,10,1068,15,71.2
thu_fri,1,17,11,1057,15,70.466667
thu_fri,1,17,12,1104,15,73.6
thu_fri,1,17,13,1104,15,73.6
thu_fri,1,17,14,1203,15,80.2
thu_fri,1,17,15,1316,15,87.733333
thu_fri,1,17,16,1372,15,91.466667
thu_fri,1,17,17,1573,15,104.866667
thu_fri,1,17,18,1673,15,111.533333
thu_fri,1,17,19,1723,15,114.866667
thu_fri,1,17,20,1751,15,116.733333
thu_fri,1,17,21,1896,15,126.4
thu_fri,1,17,22,2333,15,155.533333
thu_fri,1,17,23,2371,15,158.066667
thu_fri,1,18,0,783,15,52.2
thu_fri,1,18,1,674,15,44.933333
thu_fri,1,18,2,474,15,31.6
thu_fri,1,18,3,324,15,21.6
thu_fri,1,18,4,130,15,8.666667
thu_fri,1,18,5,143,15,9.533333
thu_fri,1,18,6,231,15,15.4
thu_fri,1,18,7,394,15,26.266667
thu_fri,1,18,8,572,15,38.133333
thu_fri,1,18,9,600,15,40.0
thu_fri,1,18,10,711,15,47.4
thu_fri,1,18,11,700,15,46.666667
thu_fri,1,18,12,667,15,44.466667
thu_fri,1,18,13,655,15,43.666667
thu_fri,1,18,14,707,15,47.133333
thu_fri,1,18,15,732,15,48.8
thu_fri,1,18,16,788,15,52.533333
thu_fri,1,18,17,813,15,54.2
thu_fri,1,18,18,952,15,63.466667
thu_fri,1,18,19,1040,15,69.333333
thu_fri,1,18,20,838,15,55.866667
thu_fri,1,18,21,818,15,54.533333
thu_fri,1,18,22,893,15,59.533333
thu_fri,1,18,23,952,15,63.466667
thu_fri,1,19,0,91,15,6.066667
thu_fri,1,19,1,85,15,5.666667
thu_fri,1,19,2,64,15,4.266667
thu_fri,1,19,3,41,15,2.733333
thu_fri,1,19,4,18,15,1.2
thu_fri,1,19,5,5,15,0.333333
thu_fri,1,19,6,17,15,1.133333
thu_fri,1,19,7,34,15,2.266667
thu_fri,1,19,8,47,15,3.133333
thu_fri,1,19,9,66,15,4.4
thu_fri,1,19,10,46,15,3.066667
thu_fri,1,19,11,44,15,2.933333
thu_fri,1,19,12,46,15,3.066667
thu_fri,1,19,13,72,15,4.8
thu_fri,1,19,14,71,15,4.733333
thu_fri,1,19,15,64,15,4.266667
thu_fri,1,19,16,58,15,3.866667
thu_fri,1,19,17,62,15,4.133333
thu_fri,1,19,18,89,15,5.933333
thu_fri,1,19,19,70,15,4.666667
thu_fri,1,19,20,54,15,3.6
thu_fri,1,19,21,53,15,3.533333
thu_fri,1,19,22,100,15,6.666667
thu_fri,1,19,23,95,15,6.333333
thu_fri,2,0,0,906,15,60.4
thu_fri,2,0,1,652,15,43.466667
thu_fri,2,0,2,473,15,31.533333
thu_fri,2,0,3,409,15,27.266667
thu_fri,2,0,4,374,15,24.933333
thu_fri,2,0,5,603,15,40.2
thu_fri,2,0,6,1033,15,68.866667
thu_fri,2,0,7,1810,15,120.666667
thu_fri,2,0,8,1845,15,123.0
thu_fri,2,0,9,1383,15,92.2
thu_fri,2,0,10,1278,15,85.2
thu_fri,2,0,11,1301,15,86.733333
thu_fri,2,0,12,1384,15,92.266667
thu_fri,2,0,13,1454,15,96.933333
thu_fri,2,0,14,1555,15,103.666667
thu_fri,2,0,15,1771,15,118.066667
thu_fri,2,0,16,1865,15,124.333333
thu_fri,2,0,17,1831,15,122.066667
thu_fri,2,0,18,1599,15,106.6
thu_fri,2,0,19,1529,15,101.933333
thu_fri,2,0,20,1450,15,96.666667
thu_fri,2,0,21,1528,15,101.866667
thu_fri,2,0,22,1449,15,96.6
thu_fri,2,0,23,1208,15,80.533333
thu_fri,2,1,0,328,15,21.866667
thu_fri,2,1,1,258,15,17.2
thu_fri,2,1,2,173,15,11.533333
thu_fri,2,1,3,124,15,8.266667
thu_fri,2,1,4,93,15,6.2
thu_fri,2,1,5,128,15,8.533333
thu_fri,2,1,6,248,15,16.533333
thu_fri,2,1,7,427,15,28.466667
thu_fri,2,1,8,390,15,26.0
thu_fri,2,1,9,329,15,21.933333
thu_fri,2,1,10,327,15,21.8
thu_fri,2,1,11,271,15,18.066667
thu_fri,2,1,12,314,15,20.933333
thu_fri,2,1,13,323,15,21.533333
thu_fri,2,1,14,328,15,21.866667
thu_fri,2,1,15,356,15,23.733333
thu_fri,2,1,16,335,15,22.333333
thu_fri,2,1,17,365,15,24.333333
thu_fri,2,1,18,363,15,24.2
thu_fri,2,1,19,383,15,25.533333
thu_fri,2,1,20,387,15,25.8
thu_fri,2,1,21,390,15,26.0
thu_fri,2,1,22,405,15,27.0
thu_fri,2,1,23,419,15,27.933333
thu_fri,2,2,0,2256,15,150.4
thu_fri,2,2,1,1509,15,100.6
thu_fri,2,2,2,1122,15,74.8
thu_fri,2,2,3,993,15,66.2
thu_fri,2,2,4,985,15,65.666667
thu_fri,2,2,5,1989,15,132.6
thu_fri,2,2,6,3154,15,210.266667
thu_fri,2,2,7,5098,15,339.866667
thu_fri,2,2,8,5456,15,363.733333
thu_fri,2,2,9,4390,15,292.666667
thu_fri,2,2,10,3602,15,240.133333
thu_fri,2,2,11,3632,15,242.133333
thu_fri,2,2,12,3792,15,252.8
thu_fri,2,2,13,4239,15,282.6
thu_fri,2,2,14,4875,15,325.0
thu_fri,2,2,15,4793,15,319.533333
thu_fri,2,2,16,5469,15,364.6
thu_fri,2,2,17,5390,15,359.333333
thu_fri,2,2,18,4798,15,319.866667
thu_fri,2,2,19,4262,15,284.133333
thu_fri,2,2,20,3792,15,252.8
thu_fri,2,2,21,3539,15,235.933333
thu_fri,2,2,22,3374,15,224.933333
thu_fri,2,2,23,2898,15,193.2
thu_fri,2,3,0,518,15,34.533333
thu_fri,2,3,1,405,15,27.0
thu_fri,2,3,2,314,15,20.933333
thu_fri,2,3,3,192,15,12.8
thu_fri,2,3,4,136,15,9.066667
thu_fri,2,3,5,187,15,12.466667
thu_fri,2,3,6,450,15,30.0
thu_fri,2,3,7,730,15,48.666667
thu_fri,2,3,8,848,15,56.533333
thu_fri,2,3,9,783,15,52.2
thu_fri,2,3,10,654,15,43.6
thu_fri,2,3,11,613,15,40.866667
thu_fri,2,3,12,690,15,46.0
thu_fri,2,3,13,674,15,44.933333
thu_fri,2,3,14,810,15,54.0
thu_fri,2,3,15,774,15,51.6
thu_fri,2,3,16,818,15,54.533333
thu_fri,2,3,17,822,15,54.8
thu_fri,2,3,18,846,15,56.4
thu_fri,2,3,19,791,15,52.733333
thu_fri,2,3,20,736,15,49.066667
thu_fri,2,3,21,741,15,49.4
thu_fri,2,3,22,627,15,41.8
thu_fri,2,3,23,699,15,46.6
thu_fri,2,4,0,25,15,1.666667
thu_fri,2,4,1,10,15,0.666667
thu_fri,2,4,2,17,15,1.133333
thu_fri,2,4,3,9,15,0.6
thu_fri,2,4,4,11,15,0.733333
thu_fri,2,4,5,21,15,1.4
thu_fri,2,4,6,56,15,3.733333
thu_fri,2,4,7,131,15,8.733333
thu_fri,2,4,8,191,15,12.733333
thu_fri,2,4,9,158,15,10.533333
thu_fri,2,4,10,90,15,6.0
thu_fri,2,4,11,90,15,6.0
thu_fri,2,4,12,85,15,5.666667
thu_fri,2,4,13,100,15,6.666667
thu_fri,2,4,14,105,15,7.0
thu_fri,2,4,15,68,15,4.533333
thu_fri,2,4,16,62,15,4.133333
thu_fri,2,4,17,60,15,4.0
thu_fri,2,4,18,65,15,4.333333
thu_fri,2,4,19,53,15,3.533333
thu_fri,2,4,20,61,15,4.066667
thu_fri,2,4,21,36,15,2.4
thu_fri,2,4,22,40,15,2.666667
thu_fri,2,4,23,23,15,1.533333
thu_fri,2,5,0,26,15,1.733333
thu_fri,2,5,1,19,15,1.266667
thu_fri,2,5,2,12,15,0.8
thu_fri,2,5,3,14,15,0.933333
thu_fri,2,5,4,62,15,4.133333
thu_fri,2,5,5,88,15,5.866667
thu_fri,2,5,6,171,15,11.4
thu_fri,2,5,7,123,15,8.2
thu_fri,2,5,8,167,15,11.133333
thu_fri,2,5,9,155,15,10.333333
thu_fri,2,5,10,93,15,6.2
thu_fri,2,5,11,80,15,5.333333
thu_fri,2,5,12,83,15,5.533333
thu_fri,2,5,13,88,15,5.866667
thu_fri,2,5,14,82,15,5.466667
thu_fri,2,5,15,54,15,3.6
thu_fri,2,5,16,54,15,3.6
thu_fri,2,5,17,61,15,4.066667
thu_fri,2,5,18,46,15,3.066667
thu_fri,2,5,19,46,15,3.066667
thu_fri,2,5,20,47,15,3.133333
thu_fri,2,5,21,50,15,3.333333
thu_fri,2,5,22,50,15,3.333333
thu_fri,2,5,23,47,15,3.133333
thu_fri,2,6,0,25,15,1.666667
thu_fri,2,6,1,18,15,1.2
thu_fri,2,6,2,15,15,1.0
thu_fri,2,6,3,26,15,1.733333
thu_fri,2,6,4,13,15,0.866667
thu_fri,2,6,5,52,15,3.466667
thu_fri,2,6,6,112,15,7.466667
thu_fri,2,6,7,101,15,6.733333
thu_fri,2,6,8,102,15,6.8
thu_fri,2,6,9,105,15,7.0
thu_fri,2,6,10,82,15,5.466667
thu_fri,2,6,11,92,15,6.133333
thu_fri,2,6,12,81,15,5.4
thu_fri,2,6,13,82,15,5.466667
thu_fri,2,6,14,81,15,5.4
thu_fri,2,6,15,54,15,3.6
thu_fri,2,6,16,50,15,3.333333
thu_fri,2,6,17,73,15,4.866667
thu_fri,2,6,18,71,15,4.733333
thu_fri,2,6,19,57,15,3.8
thu_fri,2,6,20,45,15,3.0
thu_fri,2,6,21,50,15,3.333333
thu_fri,2,6,22,34,15,2.266667
thu_fri,2,6,23,59,15,3.933333
thu_fri,2,7,0,15,15,1.0
thu_fri,2,7,1,8,15,0.533333
thu_fri,2,7,2,9,15,0.6
thu_fri,2,7,3,11,15,0.733333
thu_fri,2,7,4,20,15,1.333333
thu_fri,2,7,5,18,15,1.2
thu_fri,2,7,6,34,15,2.266667
thu_fri,2,7,7,34,15,2.266667
thu_fri,2,7,8,42,15,2.8
thu_fri,2,7,9,37,15,2.466667
thu_fri,2,7,10,44,15,2.933333
thu_fri,2,7,11,21,15,1.4
thu_fri,2,7,12,25,15,1.666667
thu_fri,2,7,13,26,15,1.733333
thu_fri,2,7,14,38,15,2.533333
thu_fri,2,7,15,28,15,1.866667
thu_fri,2,7,16,25,15,1.666667
thu_fri,2,7,17,28,15,1.866667
thu_fri,2,7,18,28,15,1.866667
thu_fri,2,7,19,24,15,1.6
thu_fri,2,7,20,28,15,1.866667
thu_fri,2,7,21,27,15,1.8
thu_fri,2,7,22,29,15,1.933333
thu_fri,2,7,23,23,15,1.533333
thu_fri,2,8,0,47,15,3.133333
thu_fri,2,8,1,34,15,2.266667
thu_fri,2,8,2,32,15,2.133333
thu_fri,2,8,3,19,15,1.266667
thu_fri,2,8,4,25,15,1.666667
thu_fri,2,8,5,61,15,4.066667
thu_fri,2,8,6,74,15,4.933333
thu_fri,2,8,7,44,15,2.933333
thu_fri,2,8,8,43,15,2.866667
thu_fri,2,8,9,37,15,2.466667
thu_fri,2,8,10,54,15,3.6
thu_fri,2,8,11,38,15,2.533333
thu_fri,2,8,12,33,15,2.2
thu_fri,2,8,13,45,15,3.0
thu_fri,2,8,14,35,15,2.333333
thu_fri,2,8,15,51,15,3.4
thu_fri,2,8,16,51,15,3.4
thu_fri,2,8,17,44,15,2.933333
thu_fri,2,8,18,65,15,4.333333
thu_fri,2,8,19,79,15,5.266667
thu_fri,2,8,20,65,15,4.333333
thu_fri,2,8,21,54,15,3.6
thu_fri,2,8,22,67,15,4.466667
thu_fri,2,8,23,48,15,3.2
thu_fri,2,9,0,147,15,9.8
thu_fri,2,9,1,114,15,7.6
thu_fri,2,9,2,81,15,5.4
thu_fri,2,9,3,80,15,5.333333
thu_fri,2,9,4,68,15,4.533333
thu_fri,2,9,5,133,15,8.866667
thu_fri,2,9,6,260,15,17.333333
thu_fri,2,9,7,305,15,20.333333
thu_fri,2,9,8,364,15,24.266667
thu_fri,2,9,9,278,15,18.533333
thu_fri,2,9,10,230,15,15.333333
thu_fri,2,9,11,191,15,12.733333
thu_fri,2,9,12,250,15,16.666667
thu_fri,2,9,13,249,15,16.6
thu_fri,2,9,14,246,15,16.4
thu_fri,2,9,15,208,15,13.866667
thu_fri,2,9,16,194,15,12.933333
thu_fri,2,9,17,190,15,12.666667
thu_fri,2,9,18,201,15,13.4
thu_fri,2,9,19,181,15,12.066667
thu_fri,2,9,20,177,15,11.8
thu_fri,2,9,21,197,15,13.133333
thu_fri,2,9,22,208,15,13.866667
thu_fri,2,9,23,176,15,11.733333
thu_fri,2,10,0,38,15,2.533333
thu_fri,2,10,1,13,15,0.866667
thu_fri,2,10,2,23,15,1.533333
thu_fri,2,10,3,17,15,1.133333
thu_fri,2,10,4,24,15,1.6
thu_fri,2,10,5,29,15,1.933333
thu_fri,2,10,6,89,15,5.933333
thu_fri,2,10,7,143,15,9.533333
thu_fri,2,10,8,126,15,8.4
thu_fri,2,10,9,104,15,6.933333
thu_fri,2,10,10,75,15,5.0
thu_fri,2,10,11,83,15,5.533333
thu_fri,2,10,12,68,15,4.533333
thu_fri,2,10,13,66,15,4.4
thu_fri,2,10,14,71,15,4.733333
thu_fri,2,10,15,90,15,6.0
thu_fri,2,10,16,77,15,5.133333
thu_fri,2,10,17,79,15,5.266667
thu_fri,2,10,18,65,15,4.333333
thu_fri,2,10,19,72,15,4.8
thu_fri,2,10,20,66,15,4.4
thu_fri,2,10,21,51,15,3.4
thu_fri,2,10,22,66,15,4.4
thu_fri,2,10,23,55,15,3.666667
thu_fri,2,11,0,306,15,20.4
thu_fri,2,11,1,227,15,15.133333
thu_fri,2,11,2,135,15,9.0
thu_fri,2,11,3,110,15,7.333333
thu_fri,2,11,4,88,15,5.866667
thu_fri,2,11,5,77,15,5.133333
thu_fri,2,11,6,269,15,17.933333
thu_fri,2,11,7,373,15,24.866667
thu_fri,2,11,8,608,15,40.533333
thu_fri,2,11,9,627,15,41.8
thu_fri,2,11,10,536,15,35.733333
thu_fri,2,11,11,520,15,34.666667
thu_fri,2,11,12,527,15,35.133333
thu_fri,2,11,13,507,15,33.8
thu_fri,2,11,14,641,15,42.733333
thu_fri,2,11,15,667,15,44.466667
thu_fri,2,11,16,749,15,49.933333
thu_fri,2,11,17,737,15,49.133333
thu_fri,2,11,18,666,15,44.4
thu_fri,2,11,19,584,15,38.933333
thu_fri,2,11,20,484,15,32.266667
thu_fri,2,11,21,507,15,33.8
thu_fri,2,11,22,452,15,30.133333
thu_fri,2,11,23,410,15,27.333333
thu_fri,2,12,0,58,15,3.866667
thu_fri,2,12,1,31,15,2.066667
thu_fri,2,12,2,33,15,2.2
thu_fri,2,12,3,14,15,0.933333
thu_fri,2,12,4,25,15,1.666667
thu_fri,2,12,5,55,15,3.666667
thu_fri,2,12,6,101,15,6.733333
thu_fri,2,12,7,157,15,10.466667
thu_fri,2,12,8,168,15,11.2
thu_fri,2,12,9,130,15,8.666667
thu_fri,2,12,10,118,15,7.866667
thu_fri,2,12,11,112,15,7.466667
thu_fri,2,12,12,102,15,6.8
thu_fri,2,12,13,94,15,6.266667
thu_fri,2,12,14,111,15,7.4
thu_fri,2,12,15,104,15,6.933333
thu_fri,2,12,16,87,15,5.8
thu_fri,2,12,17,97,15,6.466667
thu_fri,2,12,18,87,15,5.8
thu_fri,2,12,19,89,15,5.933333
thu_fri,2,12,20,81,15,5.4
thu_fri,2,12,21,71,15,4.733333
thu_fri,2,12,22,65,15,4.333333
thu_fri,2,12,23,58,15,3.866667
thu_fri,2,13,0,12,15,0.8
thu_fri,2,13,1,2,15,0.133333
thu_fri,2,13,2,7,15,0.466667
thu_fri,2,13,3,9,15,0.6
thu_fri,2,13,4,5,15,0.333333
thu_fri,2,13,5,8,15,0.533333
thu_fri,2,13,6,55,15,3.666667
thu_fri,2,13,7,45,15,3.0
thu_fri,2,13,8,66,15,4.4
thu_fri,2,13,9,56,15,3.733333
thu_fri,2,13,10,35,15,2.333333
thu_fri,2,13,11,36,15,2.4
thu_fri,2,13,12,26,15,1.733333
thu_fri,2,13,13,18,15,1.2
thu_fri,2,13,14,14,15,0.933333
thu_fri,2,13,15,14,15,0.933333
thu_fri,2,13,16,23,15,1.533333
thu_fri,2,13,17,23,15,1.533333
thu_fri,2,13,18,14,15,0.933333
thu_fri,2,13,19,20,15,1.333333
thu_fri,2,13,20,11,15,0.733333
thu_fri,2,13,21,11,15,0.733333
thu_fri,2,13,22,20,15,1.333333
thu_fri,2,13,23,20,15,1.333333
thu_fri,2,14,0,10,15,0.666667
thu_fri,2,14,1,9,15,0.6
thu_fri,2,14,2,3,15,0.2
thu_fri,2,14,3,7,15,0.466667
thu_fri,2,14,4,26,15,1.733333
thu_fri,2,14,5,20,15,1.333333
thu_fri,2,14,6,72,15,4.8
thu_fri,2,14,7,58,15,3.866667
thu_fri,2,14,8,51,15,3.4
thu_fri,2,14,9,37,15,2.466667
thu_fri,2,14,10,23,15,1.533333
thu_fri,2,14,11,40,15,2.666667
thu_fri,2,14,12,30,15,2.0
thu_fri,2,14,13,24,15,1.6
thu_fri,2,14,14,31,15,2.066667
thu_fri,2,14,15,12,15,0.8
thu_fri,2,14,16,25,15,1.666667
thu_fri,2,14,17,30,15,2.0
thu_fri,2,14,18,22,15,1.466667
thu_fri,2,14,19,31,15,2.066667
thu_fri,2,14,20,23,15,1.533333
thu_fri,2,14,21,20,15,1.333333
thu_fri,2,14,22,25,15,1.666667
thu_fri,2,14,23,20,15,1.333333
thu_fri,2,15,0,37,15,2.466667
thu_fri,2,15,1,44,15,2.933333
thu_fri,2,15,2,24,15,1.6
thu_fri,2,15,3,25,15,1.666667
thu_fri,2,15,4,20,15,1.333333
thu_fri,2,15,5,28,15,1.866667
thu_fri,2,15,6,97,15,6.466667
thu_fri,2,15,7,98,15,6.533333
thu_fri,2,15,8,99,15,6.6
thu_fri,2,15,9,98,15,6.533333
